Okay Joey, first of all Kash Ford is not people. Second of all, what did he say when you told him I was pregnant?	I didn't tell him. I didn't know if you were telling people. This is back when I thought Kash was still people.	non-neutral
I didn't tell him. I didn't know if you were telling people. This is back when I thought Kash was still people.	Good-good, don't tell him. Don't tell him. Just have him call me okay?	non-neutral
Good-good, don't tell him. Don't tell him. Just have him call me okay?	Rach look, I really don't think that's such a great	sadness
Rach look, I really don't think that's such a great	Okay, you go do it! I'll come back to that set! I'll meet more actors! I'll meet em all!	joy
Ohh, here you are. I was looking for you before. Joshua's gone so you and Emily are free to go.	That's okay.	neutral
That's okay.	She's still in there enjoying her fake party and uh, it's too late to do any of the things I had planned, so	neutral
She's still in there enjoying her fake party and uh, it's too late to do any of the things I had planned, so	Ah! Ah! I forgot my jacket!	anger
Ah! Ah! I forgot my jacket!	Oh, wait-wait-wait	neutral
Oh, wait-wait-wait	You tell them to wait!	anger
You tell them to wait!	Okay. Wait! Wait!	neutral
Okay. Wait! Wait!	Emily.	neutral
Emily.	Oh no-no-no! Oh-no!  No! No! Emily!	anger
Hey. Call me when you get there. Okay?	Okay.	neutral
Okay.	I know. You're the guy who wouldn't chip in for the handyman.	non-neutral
I know. You're the guy who wouldn't chip in for the handyman.	Nevermind!	anger
Nevermind!	No, I-I actually thought it was unfair the way everyone reacted. I mean you had just moved in.	neutral
No, I-I actually thought it was unfair the way everyone reacted. I mean you had just moved in.	I	neutral
I	Jen.	neutral
Jen.	Jen, I know this may sound a little But uh, would you maybe wanna grab a cup of coffee sometime, or	neutral
Jen, I know this may sound a little But uh, would you maybe wanna grab a cup of coffee sometime, or	Sure! That would be nice.	joy
Sure! That would be nice.	Umm?	neutral
Umm?	Oh! My number is on there.  Give me a call.	non-neutral
Oh! My number is on there.  Give me a call.	I will give you a call.	neutral
I will give you a call.	I'll see you later.	neutral
I'll see you later.	Okay!	joy
Okay!	I forgot my paper.	neutral
Here we go. Okay, brace yourselves.	What?	neutral
What?	Okay.	neutral
Okay.	Ow!	surprise
Ow!	Aren't you gonna go?	neutral
Aren't you gonna go?	No. Thank you.	neutral
No. Thank you.	No, Rachel never pees in public restrooms.	neutral
No, Rachel never pees in public restrooms.	Well, they never have any paper in there y'know. So my rule is no tissue, no tuschy.'  Well, if everybody's going.	neutral
Well, they never have any paper in there y'know. So my rule is no tissue, no tuschy.'  Well, if everybody's going.	No, y'know what don't close it  cause the... keys...are in there.	neutral
No, y'know what don't close it  cause the... keys...are in there.	Oh, no-no-no-no-no-no!!	fear
Oh, no-no-no-no-no-no!!	What's going on?	neutral
What's going on?	My lighter's in there!	fear
My lighter's in there!	I promise.	neutral
I promise.	Although, don't feel like you can't visit.	neutral
Although, don't feel like you can't visit.	Hey, is, is, is Chandler here?	neutral
Hey, is, is, is Chandler here?	No, no he's not.	neutral
No, no he's not.	You guys, Joey just saw Janice kissing her ex-husband.	surprise
You guys, Joey just saw Janice kissing her ex-husband.	What?  So what are you going to do? I mean how, how are you going to tell Chandler?	surprise
What?  So what are you going to do? I mean how, how are you going to tell Chandler?	Well, I was thinking about that and I, I think the best way would be, to not.	neutral
Well, I was thinking about that and I, I think the best way would be, to not.	Joey, you can't keep this to yourself, if you know about this, you have to tell him.	neutral
Joey, you can't keep this to yourself, if you know about this, you have to tell him.	It'll kill him. I mean it'll, it'll just kill him.	non-neutral
It'll kill him. I mean it'll, it'll just kill him.	Well, you could wait til I go to the dentist, maybe	neutral
Hi!	Hey.	neutral
Hey.	Hey, what are you doing here?	neutral
Hey, what are you doing here?	Well, oh just ah, I was just wondering, when you and I split up, did you get the tape that was half the last episode of	neutral
Well, oh just ah, I was just wondering, when you and I split up, did you get the tape that was half the last episode of	Ah yeah, but now it's Susan and me in Mexico and the hostages coming home.	neutral
Ah yeah, but now it's Susan and me in Mexico and the hostages coming home.	Where's Ben?	neutral
Where's Ben?	He's sleeping.	neutral
He's sleeping.	Ahh.  Ooh, is this a ah, is this a bad time?	surprise
Ahh.  Ooh, is this a ah, is this a bad time?	Umm, yeah, actually, Susan's gonna be home any minute, it's kinda an anniversary.	non-neutral
Umm, yeah, actually, Susan's gonna be home any minute, it's kinda an anniversary.	Oh! I thought you guys got married in uh, January?	surprise
Oh! I thought you guys got married in uh, January?	It's not that kind of anniversary.	neutral
It's not that kind of anniversary.	Ah!  Oh.	surprise
Ah!  Oh.	Sooo!! Anyway...	neutral
Sooo!! Anyway...	Where are we gonna find a tiny little hat?	neutral
Where are we gonna find a tiny little hat?	Oh, oh, oh, I'll get Rainy Day Bear'!!	joy
Oh, oh, oh, I'll get Rainy Day Bear'!!	Because he'll know what to do?  Oh my God, you're a genius!	joy
Because he'll know what to do?  Oh my God, you're a genius!	Oh God, oh God, it's sowed on though.	non-neutral
Oh God, oh God, it's sowed on though.	Give it. Give it.	neutral
Give it. Give it.	Okay.	neutral
Okay.	Oh!!	surprise
Oh!!	Oh, it's just like a bloodbath in here today.	non-neutral
Please. This is so your fault.	How, how is this my fault?	surprise
How, how is this my fault?	Look, Carol never threw me out of a room before you came along.	anger
Look, Carol never threw me out of a room before you came along.	Yeah? Well, there's a lot of things Carol never did before I came along.	anger
Yeah? Well, there's a lot of things Carol never did before I came along.	You tryin' to be clever? A funny lady?	anger
You tryin' to be clever? A funny lady?	You know what your problem is? You're threatened by me.	anger
You know what your problem is? You're threatened by me.	Oh, I'm threatened by you?	anger
Oh, I'm threatened by you?	Yes.	anger
Yes.	Hey, hey, ok, all right, that's it!	anger
Hey, hey, ok, all right, that's it!	Get in here.	anger
Get in here.	Come on.	neutral
Come on.	My god, you guys, I don't believe you.	non-neutral
My god, you guys, I don't believe you.	There are children coming into the world in this very building and your negative fighting noises are not the first thing they should be hearing.	anger
There are children coming into the world in this very building and your negative fighting noises are not the first thing they should be hearing.	So just stop all the yelling, just stop it!	anger
So just stop all the yelling, just stop it!	Yeah, Susan.	neutral
Yeah, Susan.	Don't make me do this again, I don't like my voice like this.	anger
Don't make me do this again, I don't like my voice like this.	Ok, who wants to hear something ironic?	neutral
Oh! Here it is!  Ooh, Joey! Why did you sign it, Son of a bitch?	I didn't do that! Who would've done that?!	surprise
I didn't do that! Who would've done that?!	Son of a bitch!	anger
Son of a bitch!	Okay, maybe ask this guy.	neutral
Okay, maybe ask this guy.	Oh, did I not mention? Carl is a guy I hired to be my identical twin for a medical research project.	neutral
Oh, did I not mention? Carl is a guy I hired to be my identical twin for a medical research project.	Y'know sometimes the good ideas are just right in front of you, aren't they?	non-neutral
Y'know sometimes the good ideas are just right in front of you, aren't they?	Okay, I know it sounds crazy, but I think it might work. Y'know? The only problem is, Carl's acting is	neutral
Okay, I know it sounds crazy, but I think it might work. Y'know? The only problem is, Carl's acting is	The	neutral
The	Yeah, he's the reason I didn't get that big	neutral
Yeah, he's the reason I didn't get that big	Hey, uh can I get a little piece of that cake?	neutral
Hey, uh can I get a little piece of that cake?	Pizza!! We like Pizza!! Get out!!!	anger
Hey Monica, there's a customer who wants to complement the chef, should I let him in?	Sure, I love this part!	joy
Sure, I love this part!	Come on in.	neutral
Come on in.	Really? In the moment, I really wanted to kiss you too. In the moment.	joy
Really? In the moment, I really wanted to kiss you too. In the moment.	In the moment, yeah.	neutral
In the moment, yeah.	But only in the moment. So do ya wanna kiss again?	non-neutral
But only in the moment. So do ya wanna kiss again?	Sure, New Year's Eve is only two weeks away. Can you wait?	neutral
Sure, New Year's Eve is only two weeks away. Can you wait?	No.	neutral
No.	Me neither.	neutral
Me neither.	3, 2,	neutral
3, 2,	Joey, you don't have to count down every time we kiss.	non-neutral
Joey, you don't have to count down every time we kiss.	Uh, yeah, okay. Except I sorta felt like I needed a couple of seconds to get ready.	non-neutral
Wow... Wow!	Yeah.	neutral
Yeah.	Alright. Phoebe?	neutral
Alright. Phoebe?	Okay, okay.	neutral
Okay, okay.	If I were omnipotent for a day, I would want, um, world peace, no more hunger, good things for the rain-forest...And bigger boobs!	joy
If I were omnipotent for a day, I would want, um, world peace, no more hunger, good things for the rain-forest...And bigger boobs!	Yeah, see.. you took mine. Chandler, what about you?	neutral
Yeah, see.. you took mine. Chandler, what about you?	Uh, if I were omnipotent for a day, I'd.. make myself omnipotent forever.	neutral
Uh, if I were omnipotent for a day, I'd.. make myself omnipotent forever.	See, there's always one guy.  If I had a wish, I'd wish for three more wishes.	disgust
See, there's always one guy.  If I had a wish, I'd wish for three more wishes.	Hey Joey. Hi. Hey, buddy.	neutral
Hey Joey. Hi. Hey, buddy.	Hey, Joey, what would you do if you were omnipotent?	neutral
Hey, Joey, what would you do if you were omnipotent?	Probably kill myself!	non-neutral
Probably kill myself!	..Excuse me?	surprise
..Excuse me?	Hey, if Little Joey's dead, then I got no reason to live!	sadness
Hey, if Little Joey's dead, then I got no reason to live!	Joey, uh-	surprise
Joey, uh-	You	neutral
I'm sorry.	Joey, onstage!	non-neutral
Joey, onstage!	Well can you at least stay to the end of the play?	sadness
Well can you at least stay to the end of the play?	I mean, I'll go to the airport with ya, I-I wanna say good bye.	sadness
